filename,score
CtrSVDD_0044_E_0011564,0.7925957377
CtrSVDD_0045_E_0011565,-3.3882045947
CtrSVDD_0046_E_0011566,-7.2598355038
CtrSVDD_0047_E_0011567,0.9028048733
CtrSVDD_0000_E_0011568,-5.3424993586
CtrSVDD_0001_E_0011569,-5.8389902253
CtrSVDD_0002_E_0011570,-3.8428776392
CtrSVDD_0003_E_0011571,-6.8240719526
CtrSVDD_0004_E_0011572,0.6032882259
CtrSVDD_0005_E_0011573,-5.9636228188
CtrSVDD_0006_E_0011574,-5.7934383782
CtrSVDD_0007_E_0011575,-5.3989879056
CtrSVDD_0008_E_0011576,-0.4879884309
CtrSVDD_0009_E_0011577,-0.1563525874
CtrSVDD_0010_E_0011578,-6.9069021501
CtrSVDD_0011_E_0011579,-7.1926136500
CtrSVDD_0012_E_0011580,-8.1767122079
CtrSVDD_0013_E_0011581,-6.4726657044
CtrSVDD_0014_E_0011582,-4.6908559524
CtrSVDD_0015_E_0011583,-4.9056428058
CtrSVDD_0016_E_0011584,0.0889401633
CtrSVDD_0017_E_0011585,-6.7288819034
CtrSVDD_0018_E_0011586,-6.8814814696
CtrSVDD_0019_E_0011587,-5.8809373036
CtrSVDD_0020_E_0011588,-6.9559606436
CtrSVDD_0021_E_0011589,-5.9609409935
CtrSVDD_0022_E_0011590,-7.0522534772
CtrSVDD_0023_E_0011591,-9.1095615933
CtrSVDD_0024_E_0011592,-0.6948246815
CtrSVDD_0025_E_0011593,-5.6076885162
CtrSVDD_0026_E_0011594,-3.9916209369
CtrSVDD_0027_E_0011595,-7.7592798630
CtrSVDD_0028_E_0011596,-6.0241515456
CtrSVDD_0029_E_0011597,-6.4967738336
CtrSVDD_0030_E_0011598,0.2135279657
CtrSVDD_0031_E_0011599,-4.8474684733
CtrSVDD_0032_E_0011600,-7.2346736363
CtrSVDD_0033_E_0011601,-7.5235035626
CtrSVDD_0034_E_0011602,-7.9998927337
CtrSVDD_0035_E_0011603,-6.8840128814
CtrSVDD_0036_E_0011604,-8.6252340413
CtrSVDD_0037_E_0011605,-4.7572188618
CtrSVDD_0038_E_0011606,-7.5569910091
CtrSVDD_0039_E_0011607,-7.9291693607
CtrSVDD_0040_E_0011608,-7.8569411114
CtrSVDD_0041_E_0011609,-1.4197105540
CtrSVDD_0042_E_0011610,-7.9107414111
CtrSVDD_0043_E_0011611,-6.8742142676
CtrSVDD_0044_E_0011612,-5.1184499877
CtrSVDD_0045_E_0011613,0.6286535519
CtrSVDD_0046_E_0011614,-5.7078651702
CtrSVDD_0047_E_0011615,0.9049093884
CtrSVDD_0000_E_0011616,-4.8403061841
CtrSVDD_0001_E_0011617,-0.2020933456
CtrSVDD_0002_E_0011618,-1.0158311043
CtrSVDD_0003_E_0011619,-1.7649809686
CtrSVDD_0004_E_0011620,-3.0450548171
CtrSVDD_0005_E_0011621,0.7001766943
CtrSVDD_0006_E_0011622,-1.7387802987
CtrSVDD_0007_E_0011623,-6.8345211420
CtrSVDD_0008_E_0011624,-6.5299507962
CtrSVDD_0009_E_0011625,-4.9763527375
CtrSVDD_0010_E_0011626,-3.2684639344
CtrSVDD_0011_E_0011627,-3.9859562146
CtrSVDD_0012_E_0011628,-6.3108269254
CtrSVDD_0013_E_0011629,-7.5105621911
CtrSVDD_0014_E_0011630,-5.5337134917
CtrSVDD_0015_E_0011631,-6.1802670899
CtrSVDD_0016_E_0011632,-7.0813910909
CtrSVDD_0017_E_0011633,0.5816152139
CtrSVDD_0018_E_0011634,-5.2988259444
CtrSVDD_0019_E_0011635,-5.7660260779
CtrSVDD_0020_E_0011636,0.2336068896
CtrSVDD_0021_E_0011637,-6.1036306314
CtrSVDD_0022_E_0011638,-4.5170085727
CtrSVDD_0023_E_0011639,-5.2142146895
CtrSVDD_0024_E_0011640,-7.6519541111
CtrSVDD_0025_E_0011641,-4.0162648317
CtrSVDD_0026_E_0011642,1.2525226939
CtrSVDD_0027_E_0011643,-6.8792145431
CtrSVDD_0028_E_0011644,-4.5436087972
CtrSVDD_0029_E_0011645,0.4749805094
CtrSVDD_0030_E_0011646,-4.9446389957
CtrSVDD_0031_E_0011647,-7.2241451475
CtrSVDD_0032_E_0011648,0.3984613015
CtrSVDD_0033_E_0011649,-6.3183200397
CtrSVDD_0034_E_0011650,1.9924932571
CtrSVDD_0035_E_0011651,-5.7262812985
CtrSVDD_0036_E_0011652,-7.8400330894
CtrSVDD_0037_E_0011653,-0.9240337388
CtrSVDD_0038_E_0011654,-6.0851751412
CtrSVDD_0039_E_0011655,-5.5150067848
CtrSVDD_0040_E_0011656,1.0299927843
CtrSVDD_0041_E_0011657,-5.2493659945
CtrSVDD_0042_E_0011658,-5.3116460076
CtrSVDD_0043_E_0011659,-5.6843345059
CtrSVDD_0044_E_0011660,-3.5317950484
CtrSVDD_0045_E_0011661,-6.1020905624
CtrSVDD_0046_E_0011662,-5.3178646645
CtrSVDD_0047_E_0011663,-3.5572369623
CtrSVDD_0000_E_0011664,0.6350400847
CtrSVDD_0001_E_0011665,-0.2249905740
CtrSVDD_0002_E_0011666,-5.7825819596
CtrSVDD_0003_E_0011667,-6.5169685365
CtrSVDD_0004_E_0011668,-6.7872694741
CtrSVDD_0005_E_0011669,-6.1017749330
CtrSVDD_0006_E_0011670,-3.0074807707
CtrSVDD_0007_E_0011671,-6.3671301506
CtrSVDD_0008_E_0011672,-5.6863121099
CtrSVDD_0009_E_0011673,1.1428720206
CtrSVDD_0010_E_0011674,-6.2976051424
CtrSVDD_0011_E_0011675,-0.4989985784
CtrSVDD_0012_E_0011676,-0.2451224673
CtrSVDD_0013_E_0011677,0.6753680420
CtrSVDD_0014_E_0011678,-2.0240136237
CtrSVDD_0015_E_0011679,-7.0706580643
CtrSVDD_0016_E_0011680,-5.6476169309
CtrSVDD_0017_E_0011681,-7.9207288939
CtrSVDD_0018_E_0011682,-5.4423719014
CtrSVDD_0019_E_0011683,-2.4047612230
CtrSVDD_0020_E_0011684,-6.5045509535
CtrSVDD_0021_E_0011685,-6.7242565408
CtrSVDD_0022_E_0011686,-4.6026839101
CtrSVDD_0023_E_0011687,-8.0933633879
CtrSVDD_0024_E_0011688,-7.7655563689
CtrSVDD_0025_E_0011689,-4.2455092371
CtrSVDD_0026_E_0011690,-7.5606045230
CtrSVDD_0027_E_0011691,-4.7308639675
CtrSVDD_0028_E_0011692,-6.4020173912
CtrSVDD_0029_E_0011693,-8.5598778221
CtrSVDD_0030_E_0011694,-4.6463103149
CtrSVDD_0031_E_0011695,2.2065752165
CtrSVDD_0032_E_0011696,-1.1015730699
CtrSVDD_0033_E_0011697,-8.3560121697
CtrSVDD_0034_E_0011698,-6.2384798024
CtrSVDD_0035_E_0011699,-7.2045288615
CtrSVDD_0036_E_0011700,0.1864134628
CtrSVDD_0037_E_0011701,-3.9380501210
CtrSVDD_0038_E_0011702,0.0749051505
CtrSVDD_0039_E_0011703,-5.9525946656
CtrSVDD_0040_E_0011704,-6.5591102304
CtrSVDD_0041_E_0011705,-5.3125540921
CtrSVDD_0042_E_0011706,-7.4200748645
CtrSVDD_0043_E_0011707,-9.2617183192
CtrSVDD_0044_E_0011708,-6.6422577220
CtrSVDD_0045_E_0011709,-7.3778668586
CtrSVDD_0046_E_0011710,-5.9144375336
CtrSVDD_0047_E_0011711,-5.4134426936
CtrSVDD_0000_E_0011712,-4.1363613795
CtrSVDD_0001_E_0011713,-5.4986211208
CtrSVDD_0002_E_0011714,-5.9389557974
CtrSVDD_0003_E_0011715,-0.8314986965
CtrSVDD_0004_E_0011716,-5.5577166882
CtrSVDD_0005_E_0011717,-1.5409625827
CtrSVDD_0006_E_0011718,-2.2580759624
CtrSVDD_0007_E_0011719,0.7199753406
CtrSVDD_0008_E_0011720,-3.7030009279
CtrSVDD_0009_E_0011721,1.1144948228
CtrSVDD_0010_E_0011722,-6.3921682459
CtrSVDD_0011_E_0011723,0.3017602678
CtrSVDD_0012_E_0011724,-8.2796127421
CtrSVDD_0013_E_0011725,-5.2480717387
CtrSVDD_0014_E_0011726,-4.7019993030
CtrSVDD_0015_E_0011727,-0.4106058040
CtrSVDD_0016_E_0011728,-8.6575484062
CtrSVDD_0017_E_0011729,-8.1470485594
CtrSVDD_0018_E_0011730,-7.0553688227
CtrSVDD_0019_E_0011731,-5.7385509845
CtrSVDD_0020_E_0011732,-6.2720520453
CtrSVDD_0021_E_0011733,-7.8062863961
CtrSVDD_0022_E_0011734,-7.1671059939
CtrSVDD_0023_E_0011735,-6.7569878122
CtrSVDD_0024_E_0011736,-0.5006329560
CtrSVDD_0025_E_0011737,-6.3279840904
CtrSVDD_0026_E_0011738,-5.0687615538
CtrSVDD_0027_E_0011739,-6.7760456681
CtrSVDD_0028_E_0011740,-6.3895361699
CtrSVDD_0029_E_0011741,-7.9865152657
CtrSVDD_0030_E_0011742,-5.0366772953
CtrSVDD_0031_E_0011743,0.8944264796
CtrSVDD_0032_E_0011744,-9.2108707546
CtrSVDD_0033_E_0011745,1.4923680786
CtrSVDD_0034_E_0011746,-3.1699217147
CtrSVDD_0035_E_0011747,-5.2894952864
CtrSVDD_0036_E_0011748,-7.5072044149
CtrSVDD_0037_E_0011749,-4.3397257462
CtrSVDD_0038_E_0011750,-5.2920717552
CtrSVDD_0039_E_0011751,-7.1113093404
CtrSVDD_0040_E_0011752,-6.2602061127
CtrSVDD_0041_E_0011753,-8.5366807643
CtrSVDD_0042_E_0011754,-3.9485165336
CtrSVDD_0043_E_0011755,-7.6255751906
CtrSVDD_0044_E_0011756,-7.2642090852
CtrSVDD_0045_E_0011757,1.4672829233
CtrSVDD_0046_E_0011758,-6.4397367471
CtrSVDD_0047_E_0011759,-7.1302412970
CtrSVDD_0000_E_0011760,-3.7364034334
CtrSVDD_0001_E_0011761,-1.1329042518
CtrSVDD_0002_E_0011762,-7.4634181510
CtrSVDD_0003_E_0011763,-7.4629633023
CtrSVDD_0004_E_0011764,-7.7125951173
CtrSVDD_0005_E_0011765,-4.4883511490
CtrSVDD_0006_E_0011766,-6.5795055866
CtrSVDD_0007_E_0011767,-4.6185838554
CtrSVDD_0008_E_0011768,-6.9994679548
CtrSVDD_0009_E_0011769,-6.9852943650
CtrSVDD_0010_E_0011770,-6.3781022822
CtrSVDD_0011_E_0011771,0.5439214382
CtrSVDD_0012_E_0011772,-7.2199415589
CtrSVDD_0013_E_0011773,-7.2965186873
CtrSVDD_0014_E_0011774,-0.1414404467
CtrSVDD_0015_E_0011775,-4.4234436785
CtrSVDD_0016_E_0011776,0.8354581133
CtrSVDD_0017_E_0011777,-5.6358226309
CtrSVDD_0018_E_0011778,-4.3069736464
CtrSVDD_0019_E_0011779,-8.5495329965
CtrSVDD_0020_E_0011780,-4.6150090196
CtrSVDD_0021_E_0011781,-6.2846196742
CtrSVDD_0022_E_0011782,-4.8629666318
CtrSVDD_0023_E_0011783,-6.8681538361
CtrSVDD_0024_E_0011784,-6.5393079313
CtrSVDD_0025_E_0011785,-7.1750869103
CtrSVDD_0026_E_0011786,-5.6770507721
CtrSVDD_0027_E_0011787,0.4151737799
CtrSVDD_0028_E_0011788,-3.7192960882
CtrSVDD_0029_E_0011789,-0.0538793990
CtrSVDD_0030_E_0011790,-4.3406633125
CtrSVDD_0031_E_0011791,1.0181772056
CtrSVDD_0032_E_0011792,-5.9177511546
CtrSVDD_0033_E_0011793,-4.9684798783
CtrSVDD_0034_E_0011794,-5.2351537342
CtrSVDD_0035_E_0011795,-0.6509682782
CtrSVDD_0036_E_0011796,-6.2147769337
CtrSVDD_0037_E_0011797,-0.6423478973
CtrSVDD_0038_E_0011798,-6.8744232077
CtrSVDD_0039_E_0011799,0.4212820896
CtrSVDD_0040_E_0011800,-7.5526048068
CtrSVDD_0041_E_0011801,-8.2475490468
CtrSVDD_0042_E_0011802,-1.2774288271
CtrSVDD_0043_E_0011803,-7.2130782926
CtrSVDD_0044_E_0011804,-2.4237428244
CtrSVDD_0045_E_0011805,0.1736186442
CtrSVDD_0046_E_0011806,-2.8363277150
CtrSVDD_0047_E_0011807,-6.3460206271
CtrSVDD_0000_E_0011808,-8.1551583865
CtrSVDD_0001_E_0011809,-5.7357903217
CtrSVDD_0002_E_0011810,-6.3277653895
CtrSVDD_0003_E_0011811,-6.5450569693
CtrSVDD_0004_E_0011812,-5.2487641936
CtrSVDD_0005_E_0011813,-4.5812746076
CtrSVDD_0006_E_0011814,-7.1173933955
CtrSVDD_0007_E_0011815,-0.4304715213
CtrSVDD_0008_E_0011816,-9.0413385790
CtrSVDD_0009_E_0011817,-6.1856086294
CtrSVDD_0010_E_0011818,-5.7293458644
CtrSVDD_0011_E_0011819,-2.6756436062
CtrSVDD_0012_E_0011820,-1.9628364706
CtrSVDD_0013_E_0011821,-8.1756067185
CtrSVDD_0014_E_0011822,-5.7388134527
CtrSVDD_0015_E_0011823,-7.0012872041
CtrSVDD_0016_E_0011824,-6.3945399450
CtrSVDD_0017_E_0011825,-6.9899109314
CtrSVDD_0018_E_0011826,-5.3999698752
CtrSVDD_0019_E_0011827,-6.1600444333
CtrSVDD_0020_E_0011828,2.0462009173
CtrSVDD_0021_E_0011829,1.5738877915
CtrSVDD_0022_E_0011830,1.5934953657
CtrSVDD_0023_E_0011831,-5.9199645628
CtrSVDD_0024_E_0011832,-5.7142678085
CtrSVDD_0025_E_0011833,-2.9906306377
CtrSVDD_0026_E_0011834,-7.8977724393
CtrSVDD_0027_E_0011835,-6.9914591088
CtrSVDD_0028_E_0011836,-7.8141950927
CtrSVDD_0029_E_0011837,-4.4672642774
CtrSVDD_0030_E_0011838,-2.4182616947
CtrSVDD_0031_E_0011839,-4.3492000470
CtrSVDD_0032_E_0011840,0.2726058039
CtrSVDD_0033_E_0011841,-3.5638419328
CtrSVDD_0034_E_0011842,-6.9103993409
CtrSVDD_0035_E_0011843,-5.5758855764
CtrSVDD_0036_E_0011844,-4.2235424027
CtrSVDD_0037_E_0011845,-7.2721304803
CtrSVDD_0038_E_0011846,-7.5820951264
CtrSVDD_0039_E_0011847,-3.7313831222
CtrSVDD_0040_E_0011848,-7.2030518715
CtrSVDD_0041_E_0011849,-8.0063820578
CtrSVDD_0042_E_0011850,-6.8459796351
CtrSVDD_0043_E_0011851,-4.9412491367
CtrSVDD_0044_E_0011852,-0.3773477668
CtrSVDD_0045_E_0011853,-9.1341004273
CtrSVDD_0046_E_0011854,-6.5518851870
CtrSVDD_0047_E_0011855,-3.2720877244
CtrSVDD_0000_E_0011856,-7.0530780002
CtrSVDD_0001_E_0011857,0.7679408591
CtrSVDD_0002_E_0011858,-6.5079127660
CtrSVDD_0003_E_0011859,-6.8277636620
CtrSVDD_0004_E_0011860,-6.2729267068
CtrSVDD_0005_E_0011861,-5.4196406390
CtrSVDD_0006_E_0011862,-3.3244480971
CtrSVDD_0007_E_0011863,-6.3925403150
CtrSVDD_0008_E_0011864,-4.2375924092
CtrSVDD_0009_E_0011865,-6.6273574088
CtrSVDD_0010_E_0011866,-0.9812876872
CtrSVDD_0011_E_0011867,-5.9503593360
CtrSVDD_0012_E_0011868,-2.3184524837
CtrSVDD_0013_E_0011869,-6.0438315425
CtrSVDD_0014_E_0011870,-7.3474197484
CtrSVDD_0015_E_0011871,-7.1790710331
CtrSVDD_0016_E_0011872,-6.1588463493
CtrSVDD_0017_E_0011873,-3.0536437421
CtrSVDD_0018_E_0011874,-8.6930319060
CtrSVDD_0019_E_0011875,0.9944747133
CtrSVDD_0020_E_0011876,-7.5898020261
CtrSVDD_0021_E_0011877,-8.1413859526
CtrSVDD_0022_E_0011878,-8.3019314898
CtrSVDD_0023_E_0011879,0.7461565985
CtrSVDD_0024_E_0011880,-0.6167670433
CtrSVDD_0025_E_0011881,-7.4113439006
CtrSVDD_0026_E_0011882,-3.7986662768
CtrSVDD_0027_E_0011883,-8.1728574250
CtrSVDD_0028_E_0011884,-4.0974093605
CtrSVDD_0029_E_0011885,-6.5734305116
CtrSVDD_0030_E_0011886,-5.4304547507
CtrSVDD_0031_E_0011887,-6.1800228900
CtrSVDD_0032_E_0011888,0.6138540366
CtrSVDD_0033_E_0011889,-4.1491279309
CtrSVDD_0034_E_0011890,-6.2317085399
CtrSVDD_0035_E_0011891,-5.5930613413
CtrSVDD_0036_E_0011892,-5.1834100631
CtrSVDD_0037_E_0011893,-2.7591564633
CtrSVDD_0038_E_0011894,-6.4278215355
CtrSVDD_0039_E_0011895,-6.7172946533
CtrSVDD_0040_E_0011896,-4.3420540993
CtrSVDD_0041_E_0011897,-5.6117444669
CtrSVDD_0042_E_0011898,-6.1175095325
CtrSVDD_0043_E_0011899,-5.2137075212
CtrSVDD_0044_E_0011900,-0.3528154914
CtrSVDD_0045_E_0011901,-5.5773996658
CtrSVDD_0046_E_0011902,-7.3897172824
CtrSVDD_0047_E_0011903,1.2934064059
CtrSVDD_0000_E_0011904,-0.4030085097
CtrSVDD_0001_E_0011905,0.0384761641
CtrSVDD_0002_E_0011906,-6.9469373541
CtrSVDD_0003_E_0011907,-6.6628596452
CtrSVDD_0004_E_0011908,-6.6838209522
CtrSVDD_0005_E_0011909,-5.0912578309
CtrSVDD_0006_E_0011910,-6.2685217923
CtrSVDD_0007_E_0011911,-6.5136545595
CtrSVDD_0008_E_0011912,-1.3311997810
CtrSVDD_0009_E_0011913,0.8454144771
CtrSVDD_0010_E_0011914,-4.7609396142
CtrSVDD_0011_E_0011915,-4.7106703973
CtrSVDD_0012_E_0011916,-6.0606558119
CtrSVDD_0013_E_0011917,-7.2660245752
CtrSVDD_0014_E_0011918,-4.7686278370
CtrSVDD_0015_E_0011919,-3.9440685269
CtrSVDD_0016_E_0011920,-8.2753543056
CtrSVDD_0017_E_0011921,-3.6134077436
CtrSVDD_0018_E_0011922,-5.2561817271
CtrSVDD_0019_E_0011923,-3.9224089481
CtrSVDD_0020_E_0011924,-5.1792993941
CtrSVDD_0021_E_0011925,-5.8420813918
CtrSVDD_0022_E_0011926,-6.4469288610
CtrSVDD_0023_E_0011927,-3.8173190777
CtrSVDD_0024_E_0011928,-7.3587914803
CtrSVDD_0025_E_0011929,-0.5982619239
CtrSVDD_0026_E_0011930,-7.8523309369
CtrSVDD_0027_E_0011931,-0.5149544913
CtrSVDD_0028_E_0011932,-5.8140692020
CtrSVDD_0029_E_0011933,-5.9704599615
CtrSVDD_0030_E_0011934,-4.7723646187
CtrSVDD_0031_E_0011935,-0.0580823470
CtrSVDD_0032_E_0011936,-0.1029927185
CtrSVDD_0033_E_0011937,-7.0407352220
CtrSVDD_0034_E_0011938,-5.4910337409
CtrSVDD_0035_E_0011939,-3.9121687676
CtrSVDD_0036_E_0011940,-8.7316575448
CtrSVDD_0037_E_0011941,-6.2640729967
CtrSVDD_0038_E_0011942,-8.4706941512
CtrSVDD_0039_E_0011943,-3.9031482969
CtrSVDD_0040_E_0011944,-7.6013323066
CtrSVDD_0041_E_0011945,-5.6311477741
CtrSVDD_0042_E_0011946,-7.6420053032
CtrSVDD_0043_E_0011947,-6.1889248746
CtrSVDD_0044_E_0011948,-6.1916590657
CtrSVDD_0045_E_0011949,0.3766293726
CtrSVDD_0046_E_0011950,-5.8717491540
CtrSVDD_0047_E_0011951,-6.4498245463
CtrSVDD_0000_E_0011952,1.3544950677
CtrSVDD_0001_E_0011953,0.0831933267
CtrSVDD_0002_E_0011954,-5.4956494175
CtrSVDD_0003_E_0011955,-9.6797178875
CtrSVDD_0004_E_0011956,-6.9713674424
CtrSVDD_0005_E_0011957,-6.1702729839
CtrSVDD_0006_E_0011958,-3.2513605326
CtrSVDD_0007_E_0011959,-5.6507232680
CtrSVDD_0008_E_0011960,-7.6780573053
CtrSVDD_0009_E_0011961,-4.4770747765
CtrSVDD_0010_E_0011962,-5.4087962579
CtrSVDD_0011_E_0011963,-5.0015604708
CtrSVDD_0012_E_0011964,-5.3732206060
CtrSVDD_0013_E_0011965,-5.3781129038
CtrSVDD_0014_E_0011966,-6.0882473122
CtrSVDD_0015_E_0011967,-6.3518673802
CtrSVDD_0016_E_0011968,1.0205289246
CtrSVDD_0017_E_0011969,-3.6713953237
CtrSVDD_0018_E_0011970,-7.2732869800
CtrSVDD_0019_E_0011971,-5.0315708057
CtrSVDD_0020_E_0011972,-5.8431038104
CtrSVDD_0021_E_0011973,-2.6980908964
CtrSVDD_0022_E_0011974,-6.4429205575
CtrSVDD_0023_E_0011975,-7.1189071550
CtrSVDD_0024_E_0011976,-7.5214559882
CtrSVDD_0025_E_0011977,-8.4980381650
CtrSVDD_0026_E_0011978,-6.5718225272
CtrSVDD_0027_E_0011979,0.4974643919
CtrSVDD_0028_E_0011980,-6.8853427327
CtrSVDD_0029_E_0011981,-4.6495815559
CtrSVDD_0030_E_0011982,-2.2775541487
CtrSVDD_0031_E_0011983,-4.2204305307
CtrSVDD_0032_E_0011984,-8.2285938086
CtrSVDD_0033_E_0011985,-7.7169745689
CtrSVDD_0034_E_0011986,-6.9528840051
CtrSVDD_0035_E_0011987,-4.6947687604
CtrSVDD_0036_E_0011988,-4.9267972736
CtrSVDD_0037_E_0011989,-6.8622648242
CtrSVDD_0038_E_0011990,-6.4454474792
CtrSVDD_0039_E_0011991,-2.6466668953
CtrSVDD_0040_E_0011992,-3.3538286902
CtrSVDD_0041_E_0011993,-8.3867907331
CtrSVDD_0042_E_0011994,-8.8837970036
CtrSVDD_0043_E_0011995,-6.5571254444
CtrSVDD_0044_E_0011996,-6.8696583775
CtrSVDD_0045_E_0011997,-8.9584075997
CtrSVDD_0046_E_0011998,-7.0345949855
CtrSVDD_0047_E_0011999,-4.2058687801
CtrSVDD_0000_E_0012000,-4.5088558213
CtrSVDD_0001_E_0012001,-6.9916178360
CtrSVDD_0002_E_0012002,0.9091304899
CtrSVDD_0003_E_0012003,-5.5530835973
CtrSVDD_0004_E_0012004,-5.9667700357
CtrSVDD_0005_E_0012005,-7.2766896205
CtrSVDD_0006_E_0012006,-7.5051799301
CtrSVDD_0007_E_0012007,-6.7082934199
CtrSVDD_0008_E_0012008,-7.0490429891
CtrSVDD_0009_E_0012009,-3.0659915705
CtrSVDD_0010_E_0012010,-7.1390907244
CtrSVDD_0011_E_0012011,-4.9821572311
CtrSVDD_0012_E_0012012,-6.6595286329
CtrSVDD_0013_E_0012013,-5.8749867639
CtrSVDD_0014_E_0012014,-6.1864144607
CtrSVDD_0015_E_0012015,-6.9908220724
CtrSVDD_0016_E_0012016,-7.4358041024
CtrSVDD_0017_E_0012017,-6.2320991810
CtrSVDD_0018_E_0012018,-5.1109026371
CtrSVDD_0019_E_0012019,-3.4015503374
CtrSVDD_0020_E_0012020,-4.2236454436
CtrSVDD_0021_E_0012021,-8.0329412532
CtrSVDD_0022_E_0012022,0.4151755544
CtrSVDD_0023_E_0012023,-4.4805303307
CtrSVDD_0024_E_0012024,-7.2866233528
CtrSVDD_0025_E_0012025,-6.3241557009
CtrSVDD_0026_E_0012026,-5.1229637210
CtrSVDD_0027_E_0012027,-3.3748347688
CtrSVDD_0028_E_0012028,-1.2998908171
CtrSVDD_0029_E_0012029,-8.0375531938
CtrSVDD_0030_E_0012030,-5.9869360434
CtrSVDD_0031_E_0012031,-0.5949194409
CtrSVDD_0032_E_0012032,-2.0810956849
CtrSVDD_0033_E_0012033,0.6100137811
CtrSVDD_0034_E_0012034,1.4510591404
CtrSVDD_0035_E_0012035,-6.0560005055
CtrSVDD_0036_E_0012036,-1.4045462482
CtrSVDD_0037_E_0012037,-0.3984613015
CtrSVDD_0038_E_0012038,-4.1119745094
CtrSVDD_0039_E_0012039,-6.5613005095
CtrSVDD_0040_E_0012040,-6.5404114050
CtrSVDD_0041_E_0012041,-5.9360829935
CtrSVDD_0042_E_0012042,-6.9053743104
CtrSVDD_0043_E_0012043,-5.3519310801
CtrSVDD_0044_E_0012044,-6.8007720333
CtrSVDD_0045_E_0012045,-5.6987941180
CtrSVDD_0046_E_0012046,-7.4376802305
CtrSVDD_0047_E_0012047,-8.2513146318
CtrSVDD_0000_E_0012048,-6.4821306238
CtrSVDD_0001_E_0012049,-6.9024105919
CtrSVDD_0002_E_0012050,-5.4087795812
CtrSVDD_0003_E_0012051,-5.6721430708
CtrSVDD_0004_E_0012052,-6.5432575407
CtrSVDD_0005_E_0012053,-5.8747306582
CtrSVDD_0006_E_0012054,-7.3570365866
CtrSVDD_0007_E_0012055,0.5181513452
CtrSVDD_0008_E_0012056,-4.4311873478
CtrSVDD_0009_E_0012057,-3.4298392953
CtrSVDD_0010_E_0012058,-3.9840095055
CtrSVDD_0011_E_0012059,-6.7578195619
CtrSVDD_0012_E_0012060,-7.9589489970
CtrSVDD_0013_E_0012061,-5.9272610063
CtrSVDD_0014_E_0012062,-5.9901008250
CtrSVDD_0015_E_0012063,0.7019651572
CtrSVDD_0016_E_0012064,-5.9332014087
CtrSVDD_0017_E_0012065,-7.8604419268
CtrSVDD_0018_E_0012066,0.7511423942
CtrSVDD_0019_E_0012067,-2.9431141938
CtrSVDD_0020_E_0012068,-3.7885217560
CtrSVDD_0021_E_0012069,-6.4695829083
CtrSVDD_0022_E_0012070,-5.0127474046
CtrSVDD_0023_E_0012071,-5.7721165516
CtrSVDD_0024_E_0012072,-5.5531741785
CtrSVDD_0025_E_0012073,-7.2790835353
CtrSVDD_0026_E_0012074,-4.2965890837
CtrSVDD_0027_E_0012075,0.3326515560
CtrSVDD_0028_E_0012076,-6.3450967584
CtrSVDD_0029_E_0012077,-8.1246266066
CtrSVDD_0030_E_0012078,-5.2091250013
CtrSVDD_0031_E_0012079,-0.8655832398
CtrSVDD_0032_E_0012080,-8.8758171485
CtrSVDD_0033_E_0012081,-6.0410298977
CtrSVDD_0034_E_0012082,-5.5346481878
CtrSVDD_0035_E_0012083,-7.2693933323
CtrSVDD_0036_E_0012084,-5.6770984971
CtrSVDD_0037_E_0012085,-6.0997676513
CtrSVDD_0038_E_0012086,1.6086134433
CtrSVDD_0039_E_0012087,-4.7713594634
CtrSVDD_0040_E_0012088,-6.8803044834
CtrSVDD_0041_E_0012089,-6.8095784395
CtrSVDD_0042_E_0012090,-7.5683723782
CtrSVDD_0043_E_0012091,-5.8041676857
CtrSVDD_0044_E_0012092,-0.1121501310
CtrSVDD_0045_E_0012093,-6.6656071437
CtrSVDD_0046_E_0012094,-7.1339162591
CtrSVDD_0047_E_0012095,-0.7983538465
CtrSVDD_0000_E_0012096,-4.4625215640
CtrSVDD_0001_E_0012097,-3.2976981739
CtrSVDD_0002_E_0012098,-6.4166318819
CtrSVDD_0003_E_0012099,-6.9667411710
CtrSVDD_0004_E_0012100,-6.0793257038
CtrSVDD_0005_E_0012101,-5.8659038443
CtrSVDD_0006_E_0012102,-7.8318578674
CtrSVDD_0007_E_0012103,-6.8239093822
CtrSVDD_0008_E_0012104,-5.5910275146
CtrSVDD_0009_E_0012105,-7.1190410660
CtrSVDD_0010_E_0012106,-0.5406807072
CtrSVDD_0011_E_0012107,-6.7196322398
CtrSVDD_0012_E_0012108,-3.7481323977
CtrSVDD_0013_E_0012109,-2.3955474937
CtrSVDD_0014_E_0012110,-7.3660128114
CtrSVDD_0015_E_0012111,-5.3867659752
CtrSVDD_0016_E_0012112,-5.8240510337
CtrSVDD_0017_E_0012113,-6.6443763361
CtrSVDD_0018_E_0012114,-3.6147240906
CtrSVDD_0019_E_0012115,0.5569421364
CtrSVDD_0020_E_0012116,-6.2741553441
CtrSVDD_0021_E_0012117,0.2552252796
CtrSVDD_0022_E_0012118,-0.1466978246
CtrSVDD_0023_E_0012119,-5.6596844814
CtrSVDD_0024_E_0012120,-6.4008132383
CtrSVDD_0025_E_0012121,-8.8583575070
CtrSVDD_0026_E_0012122,-6.2031661774
CtrSVDD_0027_E_0012123,-5.0061599864
CtrSVDD_0028_E_0012124,-7.6314619871
CtrSVDD_0029_E_0012125,-4.6760114574
